GENE,CHR,START,STOP,STRAND,SIZE
AIPL1,17,6237737,6279243,-,41507
RP11-636N17.1,17,6261729,6262308,+,580
FAM64A,17,6288459,6295513,+,7055
PITPNM3,17,6295308,6400538,-,105231
KIAA0753,17,6422192,6484971,-,62780
RNA5SP435,17,6444988,6445095,-,108
TXNDC17,17,6484802,6488585,+,3784
MED31,17,6487359,6495678,-,8320
C17orf100,17,6495695,6497515,+,1821
AC004706.1,17,6495783,6497341,+,1559
CTC-281F24.1,17,6497507,6499052,-,1546
MIR4520B,17,6499483,6499552,-,70
SLC13A5,17,6528756,6557610,-,28855
CTC-281F24.2,17,6593728,6594021,-,294
RPL23AP73,17,6593761,6594231,+,471
XAF1,17,6599490,6619690,+,20201
FBXO39,17,6620266,6641144,+,20879
TEKT1,17,6633176,6675804,-,42629
ALOX12P2,17,6697904,6798150,+,100247
AC027763.2,17,6720678,6856392,-,135715
RP11-530N7.2,17,6771515,6772234,-,720
RP11-530N7.3,17,6798141,6823003,-,24863
RP11-589P10.7,17,6829537,6863457,-,33921
RP11-589P10.5,17,6838685,6839232,-,548
ALOX12,17,6840108,6854779,+,14672
RNASEK,17,6856460,6858575,+,2116
AC040977.1,17,6856652,6858479,-,1828
RNASEK-C17orf49,17,6856678,6861563,+,4886
C17orf49,17,6858538,6861568,+,3031
MIR497HG,17,6859861,6863702,-,3842
MIR195,17,6861658,6861744,-,87
MIR497,17,6861954,6862065,-,112
BCL6B,17,6867063,6874333,+,7271
SLC16A13,17,6880118,6884164,+,4047
SLC16A11,17,6885673,6887966,-,2294
CTD-2545G14.2,17,6902977,6903247,+,271
CLEC10A,17,6918580,6924350,-,5771
ASGR2,17,6945365,6959743,-,14379
RPL7AP64,17,6984973,6985635,+,663
ASGR1,17,7017474,7023607,-,6134
DLG4,17,7033933,7063745,-,29813
ACADVL,17,7061168,7069316,+,8149
MIR324,17,7067340,7067422,-,83
DVL2,17,7069384,7078588,-,9205
PHF23,17,7079071,7083765,-,4695
GABARAP,17,7084057,7086813,-,2757
CTD-2545G14.7,17,7084470,7088678,-,4209
CTDNEP1,17,7087634,7096534,-,8901
RP1-4G17.5,17,7090872,7106132,-,15261
ELP5,17,7095459,7103983,+,8525
CLDN7,17,7103946,7108026,-,4081
Y_RNA,17,7110098,7110209,-,112
SLC2A4,17,7125710,7132300,+,6591
RP1-4G17.2,17,7126990,7128114,-,1125
YBX2,17,7132295,7138658,-,6364
EIF5A,17,7151042,7156498,+,5457
GPS2,17,7155367,7159607,-,4241
GPS2,17,7156704,7170882,-,14179
NEURL4,17,7159671,7173436,-,13766
AC026954.6,17,7174495,7179456,+,4962
ACAP1,17,7180572,7195521,+,14950
KCTD11,17,7195932,7198982,+,3051
RP11-542C16.1,17,7196730,7198987,-,2258
TMEM95,17,7199166,7201262,+,2097
TNK1,17,7224577,7233817,+,9241
PLSCR3,17,7233770,7248140,-,14371
C17orf61-PLSCR3,17,7233777,7248140,-,14364
TMEM256,17,7247018,7248180,-,1163
NLGN2,17,7248917,7263903,+,14987
RP11-104H15.7,17,7264146,7288124,+,23979
SPEM1,17,7264403,7265675,+,1273
C17orf74,17,7269658,7271611,+,1954
TMEM102,17,7279486,7281722,+,2237
RP11-104H15.9,17,7280600,7281566,-,967
FGF11,17,7282316,7290009,+,7694
RP11-104H15.8,17,7283202,7287370,-,4169
CHRNB1,17,7289104,7301750,+,12647
ZBTB4,17,7303409,7328306,-,24898
SLC35G6,17,7325445,7327107,+,1663
POLR2A,17,7328409,7358657,+,30249
Y_RNA,17,7381137,7381237,-,101
TNFSF12,17,7392932,7405649,+,12718
TNFSF12-TNFSF13,17,7393140,7405642,+,12503
TNFSF13,17,7402333,7405649,+,3317
SENP3,17,7405916,7416011,+,10096
SENP3-EIF4A1,17,7407328,7422757,+,15430
EIF4A1,17,7416748,7423047,+,6300
RP11-186B7.4,17,7416868,7426066,+,9199
SNORA48,17,7418755,7418889,+,135
SNORD10,17,7420853,7420994,+,142
SNORA67,17,7421997,7422133,+,137
CD68,17,7423509,7426153,+,2645
AC113189.5,17,7426006,7428114,-,2109
MPDU1,17,7427571,7436832,+,9262
SOX15,17,7432220,7434212,-,1993
FXR2,17,7435272,7458914,-,23643
snoU13,17,7455224,7455316,+,93
AC007421.1,17,7457989,7458152,+,164
SHBG,17,7458107,7477425,+,19319
SAT2,17,7470277,7471919,-,1643
ATP1B2,17,7490670,7501811,+,11142
TP53,17,7505822,7531581,-,25760
RP11-199F11.2,17,7529303,7530414,-,1112
WRAP53,17,7530114,7547545,+,17432
EFNB3,17,7549245,7555421,+,6177
DNAH2,17,7561397,7677787,+,116391
RPL29P2,17,7598363,7599019,+,657
KDM6B,17,7683947,7698839,+,14893
TMEM88,17,7699108,7700142,+,1035
LSMD1,17,7700728,7729281,-,28554
CYB5D1,17,7701789,7706325,+,4537
CHD3,17,7728849,7756803,+,27955
SCARNA21,17,7750165,7750303,+,139
AC025335.1,17,7757367,7759996,-,2630
KCNAB3,17,7765902,7773846,-,7945
RP11-1099M24.7,17,7769974,7774665,-,4692
TRAPPC1,17,7774388,7776166,-,1779
CNTROB,17,7776144,7793961,+,17818
RP11-1099M24.8,17,7798911,7799665,+,755
GUCY2D,17,7846637,7864382,+,17746
snoU13,17,7878530,7878627,-,98
ALOX15B,17,7883060,7893177,+,10118
RP11-599B13.3,17,7900268,7901664,-,1397
ALOX12B,17,7916679,7931746,-,15068
AC129492.6,17,7923525,7925608,+,2084
MIR4314,17,7932099,7932190,+,92
ALOXE3,17,7939943,7963090,-,23148
HES7,17,7964633,7968135,-,3503
PER1,17,7984515,8000549,-,16035
RP11-599B13.6,17,7994859,8007018,-,12160
VAMP2,17,8003192,8007589,-,4398
TMEM107,17,8017280,8020442,-,3163
SNORD118,17,8017497,8017630,-,134
RP11-599B13.7,17,8020855,8026855,+,6001
MIR3676,17,8031218,8031302,+,85
C17orf59,17,8032377,8034289,-,1913
AURKB,17,8048781,8054643,-,5863
LINC00324,17,8064685,8068086,-,3402
RP11-849F2.8,17,8068864,8069523,-,660
CTC1,17,8070916,8092087,-,21172
PFAS,17,8091661,8114534,+,22874
RP11-849F2.9,17,8121806,8122479,+,674
SLC25A35,17,8131806,8139386,-,7581
RANGRF,17,8132540,8134135,+,1596
ARHGEF15,17,8154284,8166554,+,12271
AC135178.7,17,8162131,8162755,-,625
SNORA69,17,8173626,8173762,+,137
RP11-849F2.4,17,8181740,8182801,+,1062
ODF4,17,8183907,8190089,+,6183
AC135178.1,17,8202456,8204263,-,1808
RP11-849F2.5,17,8209606,8225371,+,15766
KRBA2,17,8212680,8220754,-,8075
RPL26,17,8212681,8227230,-,14550
RPL26,17,8221563,8227256,-,5694
RNF222,17,8234747,8241869,-,7123
NDEL1,17,8257174,8334454,+,77281
MYH10,17,8318248,8474804,-,156557
U7,17,8355168,8355231,+,64
Metazoa_SRP,17,8390960,8391251,-,292
RP11-713H12.1,17,8405273,8405619,+,347
CCDC42,17,8573977,8589262,-,15286
SPDYE4,17,8597149,8602602,-,5454
MFSD6L,17,8641161,8643392,-,2232
PIK3R6,17,8646766,8711719,-,64954
PIK3R5,17,8722958,8809754,-,86797
CTB-41I6.1,17,8809938,8811112,+,1175
CTB-41I6.2,17,8811565,8821037,+,9473
NTN1,17,8865584,9088042,+,222459
RP11-85B7.2,17,9015111,9023160,-,8050
STX8,17,9094514,9420633,-,326120
RP11-85B7.4,17,9127216,9149693,+,22478
AC087501.1,17,9296239,9314056,+,17818
RP11-565F19.4,17,9308784,9311464,+,2681
RP11-565F19.5,17,9338039,9339062,+,1024
RP11-565F19.3,17,9391340,9392583,+,1244
WDR16,17,9420669,9487501,+,66833
RPL19P18,17,9433944,9434524,-,581
RP11-55L4.2,17,9482810,9489367,-,6558
USP43,17,9488740,9573726,+,84987
RP11-55L4.1,17,9491062,9491702,-,641
DHRS7C,17,9615476,9635339,-,19864
RP11-477N12.3,17,9646428,9666113,-,19686
GLP2R,17,9666248,9736144,+,69897
RP11-655D3.3,17,9696790,9697348,-,559
RCVRN,17,9740362,9749663,-,9302
GAS7,17,9754651,10042593,-,287943
AC000003.1,17,9914932,9915046,+,115
CTB-104H12.4,17,9974941,9975429,-,489
CTB-104H12.6,17,9989556,9991002,+,1447
RPS27AP1,17,10102804,10103274,+,471
MYH13,17,10142126,10217172,-,75047
RP11-401O9.3,17,10164434,10185500,+,21067
CTC-297N7.7,17,10227174,10467926,+,240753
MYH8,17,10234364,10265992,-,31629
MYH4,17,10287332,10313601,-,26270
MYH1,17,10336349,10362585,-,26237
MYH2,17,10365190,10393999,-,28810
MYH3,17,10472568,10501351,-,28784
CTC-297N7.1,17,10502584,10503124,-,541
SCO1,17,10524379,10542417,-,18039
CTC-297N7.10,17,10524776,10528030,+,3255
ADPRM,17,10541636,10555275,+,13640
TMEM220,17,10543057,10574358,-,31302
MAGOH2,17,10560044,10560553,-,510
CTC-297N7.5,17,10573819,10613048,+,39230
TMEM220-AS1,17,10573838,10659206,+,85369
CTC-297N7.9,17,10585309,10613058,-,27750
RP11-963H4.2,17,10589595,10590585,-,991
RP11-963H4.5,17,10636101,10639027,+,2927
LINC00675,17,10638955,10648141,-,9187
PIRT,17,10667583,10682487,-,14905
RP11-963H4.3,17,10693583,10724937,+,31355
U6,17,10701941,10702046,-,106
RPL15P21,17,10704577,10705504,-,928
AC005284.1,17,10897830,10897977,+,148
Metazoa_SRP,17,11001497,11001787,+,291
SHISA6,17,11085305,11408105,+,322801
AC005725.1,17,11111347,11111421,-,75
RP11-680C21.1,17,11132247,11134853,+,2607
RP11-678P16.1,17,11405198,11408105,+,2908
DNAH9,17,11442473,11814210,+,371738
AC005701.1,17,11585418,11585506,-,89
RP11-628O18.1,17,11718974,11719870,-,897
RP11-1096G20.5,17,11797931,11821636,-,23706
ZNF18,17,11821487,11841552,-,20066
RPL21P122,17,11842395,11865550,-,23156
MAP2K4,17,11864866,11987872,+,123007
U11,17,11880538,11880679,-,142
hsa-mir-744,17,11925941,11926038,+,98
MIR744,17,11925941,11926038,+,98
RP11-471L13.3,17,11959589,11959927,+,339
RP11-471L13.2,17,12045642,12059309,+,13668
LINC00670,17,12393824,12486896,+,93073
MYOCD,17,12509932,12612991,+,103060
AC005358.3,17,12515904,12550177,-,34274
RP11-746E8.1,17,12561047,12563216,+,2170
RP11-1090M7.1,17,12604182,12634284,-,30103
ARHGAP44,17,12633581,12835685,+,202105
RP11-1090M7.2,17,12662039,12667296,+,5258
MIR1269B,17,12761310,12761384,-,75
Metazoa_SRP,17,12816594,12816867,-,274
RP11-597M12.1,17,12834191,12834652,-,462
ELAC2,17,12836433,12862229,-,25797
AC003664.1,17,13143226,13150802,-,7577
HS3ST3A1,17,13339731,13445969,-,106239
AC005375.1,17,13344296,13344370,-,75
MIR548H3,17,13387571,13387688,-,118
COX10-AS1,17,13600520,13913537,-,313018
RP11-131K5.2,17,13753273,13755254,+,1982
AC005304.1,17,13776762,13784636,-,7875
RP11-131K5.1,17,13801790,13810994,-,9205
CDRT15P1,17,13868527,13869716,+,1190
COX10,17,13913538,14052719,+,139182
SNORA74,17,14021173,14021352,+,180
AC005224.2,17,14054530,14061964,+,7435
CDRT15,17,14079715,14080904,-,1190
RP11-214O1.1,17,14139554,14141642,-,2089
HS3ST3B1,17,14145125,14193446,+,48322
RP11-214O1.2,17,14147896,14149547,+,1652
RP11-214O1.3,17,14171377,14173516,+,2140
AC022816.2,17,14218181,14265068,+,46888
RPS18P12,17,14549118,14549576,-,459
AC013248.2,17,14569771,14573728,+,3958
AC005863.1,17,14611625,14624245,-,12621
AC005863.2,17,14678680,14744596,+,65917
RPL23AP76,17,14791783,14792240,-,458
AC005772.2,17,14858847,14896318,+,37472
CDRT7,17,14875017,14875999,+,983
RP11-924A14.1,17,14949279,14950229,-,951
PMP22,17,15073820,15109368,-,35549
snoU13,17,15081827,15081925,-,99
MIR4731,17,15095669,15095738,-,70
RP11-849N15.1,17,15105057,15109749,+,4693
AC005703.3,17,15111503,15116332,-,4830
AC005703.2,17,15120604,15123519,-,2916
TEKT3,17,15147853,15185683,-,37831
U6,17,15155387,15155493,+,107
RP11-849N15.4,17,15223906,15261920,-,38015
Metazoa_SRP,17,15252426,15252728,+,303
CDRT4,17,15280057,15347647,-,67591
TVP23C-CDRT4,17,15280063,15407600,-,127538
TVP23C,17,15281930,15407634,-,125705
RPL9P2,17,15287678,15288230,+,553
AC005517.3,17,15350905,15351393,+,489
RP11-385D13.3,17,15374812,15375128,-,317
CDRT1,17,15409522,15410315,-,794
CDRT1,17,15409523,15463551,-,54029
TRIM16,17,15415530,15495692,-,80163
SNORA74,17,15418058,15418237,+,180
AC005838.2,17,15432891,15433123,+,233
TRIM16,17,15471999,15528350,-,56352
RP11-640I15.1,17,15495629,15498528,+,2900
ZNF29P,17,15519515,15519682,+,168
ZNF286A,17,15543616,15581599,+,37984
ZNF286A,17,15543731,15588817,+,45087
UBE2SP1,17,15548271,15548939,-,669
TBC1D26,17,15576286,15590201,+,13916
AC005324.6,17,15579062,15593231,-,14170
RP11-640I15.2,17,15592742,15593354,-,613
AC005324.7,17,15605653,15607808,-,2156
CDRT15P2,17,15608742,15609703,+,962
ZSWIM5P1,17,15612756,15615465,-,2710
RNA5SP436,17,15626380,15626494,+,115
IL6STP1,17,15627327,15628346,+,1020
MEIS3P1,17,15630791,15631613,+,823
CTD-3157E16.1,17,15631826,15632244,-,419
AC015922.7,17,15636901,15637084,+,184
AC015922.6,17,15650280,15661781,-,11502
AC015922.5,17,15673408,15708192,+,34785
ADORA2B,17,15788956,15819785,+,30830
ZSWIM7,17,15820599,15843756,-,23158
TTC19,17,15843419,15889054,+,45636
NCOR1,17,15875443,16062224,-,186782
AC002553.1,17,15884230,15884719,+,490
RPLP1P11,17,15888660,15889000,+,341
AC002553.4,17,15928081,15928420,+,340
U6,17,15942743,15942846,+,104
U6,17,15981807,15981911,-,105
Metazoa_SRP,17,16035871,16036191,+,321
PIGL,17,16061248,16192840,+,131593
MIR1288,17,16126053,16126127,+,75
CENPV,17,16186573,16197695,-,11123
UBB,17,16224837,16226784,+,1948
RP11-138I1.4,17,16226191,16226708,-,518
FTLP12,17,16235473,16235921,+,449
RP11-138I1.2,17,16258563,16260728,-,2166
TRPV2,17,16259581,16281042,+,21462
AC093484.4,17,16271513,16272758,+,1246
C17orf76-AS1,17,16282861,16322717,+,39857
SNORD49B,17,16283544,16283615,+,72
SNORD49A,17,16284075,16284145,+,71
RP11-138I1.3,17,16284518,16284991,-,474
SNORD65,17,16285265,16285337,+,73
FAM211A,17,16285616,16336192,-,50577
ZNF287,17,16395426,16413245,-,17820
RP1-77H15.1,17,16402024,16403308,-,1285
AC005822.1,17,16460887,16461920,-,1034
ZNF624,17,16464776,16497895,-,33120
RP11-92B11.4,17,16497943,16498826,+,884
NEK4P2,17,16510146,16511157,-,1012
RNASEH1P2,17,16527477,16528266,+,790
CCDC144A,17,16533576,16648492,+,114917
CCDC144A,17,16534300,16648492,+,114193
U6,17,16535837,16535946,+,110
Metazoa_SRP,17,16554098,16554398,+,301
UPF3AP1,17,16589670,16590800,-,1131
USP32P1,17,16630528,16660579,+,30052
SRP68P1,17,16631274,16632180,-,907
RP11-92B11.3,17,16632287,16633273,-,987
FAM106CP,17,16632940,16633446,+,507
RP11-219A15.2,17,16648666,16649746,+,1081
RP11-219A15.3,17,16656486,16656690,+,205
AC022596.6,17,16662022,16666618,-,4597
KRT16P2,17,16673882,16684731,-,10850
KRT17P1,17,16684782,16689922,-,5141
AC022596.2,17,16691674,16696816,-,5143
COTL1P1,17,16697974,16698348,+,375
RP1-48J14.1,17,16737237,16737468,-,232
TBC1D27,17,16766954,16778878,-,11925
TNFRSF13B,17,16773574,16816157,-,42584
AC104024.1,17,16820038,16825392,-,5355
AC104024.2,17,16832368,16834216,+,1849
RP11-416I2.1,17,16855953,16859029,-,3077
MPRIP,17,16886584,17061718,+,175135
MPRIP-AS1,17,16920077,16921791,-,1715
RP11-45M22.3,17,17011985,17029593,-,17609
U6,17,17014122,17014228,+,107
Metazoa_SRP,17,17022454,17022745,+,292
RP11-45M22.6,17,17030504,17033539,+,3036
RP11-45M22.1,17,17032707,17036687,+,3981
PLD6,17,17045034,17050354,-,5321
FLCN,17,17046688,17081224,-,34537
FLCN,17,17056251,17081227,-,24977
RP11-45M22.5,17,17079472,17080157,-,686
AC055811.5,17,17086049,17086925,+,877
AC055811.1,17,17086603,17086686,+,84
COPS3,17,17090866,17125332,-,34467
NT5M,17,17147374,17191702,+,44329
RPL13P12,17,17227416,17228051,-,636
AC073621.2,17,17266720,17267743,+,1024
TSEN15P1,17,17300466,17301298,+,833
Y_RNA,17,17304483,17304561,+,79
MED9,17,17321025,17337265,+,16241
RASD1,17,17338476,17340434,-,1959
PEMT,17,17349602,17435747,-,86146
RP11-524F11.1,17,17351390,17352347,+,958
U6,17,17422670,17422778,+,109
RP11-524F11.2,17,17435467,17454524,+,19058
SMCR2,17,17518065,17521727,-,3663
RAI1,17,17525512,17655492,+,129981
RAI1-AS1,17,17603193,17614860,-,11668
SMCR5,17,17620725,17623568,-,2844
RP1-253P7.1,17,17621820,17623133,+,1314
SREBF1,17,17654438,17681050,-,26613
MIR33B,17,17657875,17657970,-,96
TOM1L2,17,17687553,17816461,-,128909
AC122129.1,17,17702308,17703020,+,713
LRRC48,17,17816852,17860928,+,44077
ATPAF2,17,17821448,17883248,-,61801
AC087163.3,17,17825231,17825611,-,381
Y_RNA,17,17845140,17845234,-,95
AC087163.2,17,17854682,17855861,+,1180
GID4,17,17883331,17912443,+,29113
DRG2,17,17931925,17952010,+,20086
MYO15A,17,17952745,18023841,+,71097
snoU13,17,17990591,17990694,+,104
RP11-258F1.1,17,18016664,18028792,-,12129
ALKBH5,17,18027117,18053993,+,26877
LLGL1,17,18069626,18088914,+,19289
FLII,17,18088875,18102955,-,14081
SMCR7,17,18104573,18110591,+,6019
RP1-178F10.1,17,18112119,18112867,+,749
TOP3A,17,18115467,18159046,-,43580
RPL7AP65,17,18155943,18156690,+,748
RPL21P121,17,18156799,18157572,+,774
SMCR8,17,18159349,18167242,+,7894
RP1-178F10.3,17,18168261,18172094,+,3834
SHMT1,17,18171912,18207581,-,35670
EVPLL,17,18221701,18233686,+,11986
RP1-37N7.1,17,18223894,18233023,-,9130
RP1-37N7.5,17,18232910,18233498,+,589
TBC1D3P4,17,18237519,18245000,+,7482
RP1-37N7.3,17,18255198,18258419,+,3222
AL353997.3,17,18259767,18269136,+,9370
RP1-37N7.2,17,18262234,18262345,-,112
AL353997.4,17,18264858,18268925,+,4068
KRT17P2,17,18270900,18275887,+,4988
RP1-37N7.4,17,18271229,18319959,+,48731
KRT16P1,17,18276090,18286934,+,10845
KRT16P4,17,18294283,18294804,+,522
AL353997.11,17,18296994,18297101,+,108
RP1-37N7.6,17,18297613,18297778,-,166
AL353997.7,17,18304430,18307094,+,2665
LGALS9C,17,18320776,18338984,+,18209
NOS2P2,17,18341611,18345073,-,3463
USP32P2,17,18355260,18385959,-,30700
FAM106A,17,18368605,18370885,-,2281
SRP68P2,17,18371596,18372500,+,905
CCDC144B,17,18372625,18469655,-,97031
AC107983.4,17,18416770,18417140,+,371
Metazoa_SRP,17,18449094,18449394,-,301
TBC1D28,17,18479044,18505988,-,26945
RP11-815I9.3,17,18482057,18482408,-,352
AC026271.5,17,18494233,18495580,+,1348
ZNF286B,17,18502467,18526300,-,23834
RP11-815I9.4,17,18511667,18513499,-,1833
FOXO3B,17,18514984,18516911,-,1928
UBE2SP2,17,18521299,18521795,+,497
TRIM16L,17,18542036,18580156,+,38121
RP11-815I9.5,17,18548678,18548807,+,130
FBXW10,17,18588051,18623387,+,35337
TVP23B,17,18625033,18650752,+,25720
CTD-2145A24.3,17,18653994,18654978,-,985
AC107982.4,17,18679745,18686402,+,6658
PRPSAP2,17,18684123,18775306,+,91184
Metazoa_SRP,17,18684656,18684956,+,301
CTD-2145A24.4,17,18703392,18705504,-,2113
AC090286.2,17,18752317,18752903,+,587
snoMBII-202,17,18788037,18788111,+,75
SLC5A10,17,18794383,18866633,+,72251
AC090286.4,17,18795663,18798187,-,2525
FAM83G,17,18812827,18848842,-,36016
RP11-28B23.1,17,18830186,18830372,-,187
GRAP,17,18864711,18891675,-,26965
SNORD3B-1,17,18905950,18906532,+,583
SNORD3B-1,17,18905950,18906165,+,216
SNORD3B-2,17,18907487,18908174,-,688
SNORD3B-2,17,18907959,18908174,-,216
RP11-160E2.17,17,18921813,18931916,+,10104
KYNUP2,17,18926475,18928872,+,2398
RP11-160E2.19,17,18935107,18935863,-,757
AC007952.5,17,18937012,18940875,+,3864
RP11-160E2.6,17,18956038,18956674,-,637
SNORD3D,17,18956459,18956674,-,216
GRAPL,17,18971507,19003214,+,31708
AC007952.1,17,18982173,18982620,-,448
CTC-457L16.2,17,18985055,18987727,-,2673
RP11-160E2.21,17,18994317,18995324,+,1008
AC007952.6,17,18999765,19003149,-,3385
RP11-160E2.11,17,19004827,19006312,+,1486
AC007952.4,17,19008247,19018342,-,10096
KYNUP1,17,19010934,19013706,-,2773
SNORD3A,17,19031922,19032620,+,699
SNORD3A,17,19031922,19032137,+,216
SNORD3C,17,19033571,19034151,-,581
SNORD3C,17,19033936,19034151,-,216
RP11-160E2.16,17,19047731,19057951,+,10221
KYNUP3,17,19052490,19055265,+,2776
EPN2,17,19059521,19180621,+,121101
AC106017.1,17,19063267,19066432,+,3166
EPN2-AS1,17,19140502,19150167,-,9666
RP11-135L13.4,17,19178214,19180033,-,1820
B9D1,17,19181460,19222088,-,40629
MIR1180,17,19188412,19188480,-,69
MAPK7,17,19221627,19227450,+,5824
MFAP4,17,19227348,19231146,-,3799
RNF112,17,19255031,19261181,+,6151
CTB-187M2.2,17,19255692,19257023,-,1332
AC004448.2,17,19262940,19268262,+,5323
snoMe28S-Am2634,17,19264184,19264247,+,64
AC004448.5,17,19283048,19304897,-,21850
RPS2P46,17,19289838,19290761,-,924
CTB-187M2.1,17,19300985,19302304,+,1320
CTB-187M2.3,17,19315024,19336865,-,21842
SLC47A1,17,19339290,19422939,+,83650
RPL17P43,17,19340848,19341433,+,586
SNORA59B,17,19401116,19401816,+,701
SNORA59B,17,19401465,19401616,+,152
RP11-1113L8.1,17,19404016,19441827,-,37812
AC025627.7,17,19423848,19439963,+,16116
RP11-1113L8.2,17,19426021,19426180,-,160
RP11-1113L8.6,17,19444765,19446161,+,1397
MTND1P14,17,19446164,19447113,+,950
TRNAQ41P,17,19447179,19447250,+,72
MTND2P12,17,19447702,19448953,+,1252
AC025627.4,17,19449359,19449838,+,480
CTD-2104P17.1,17,19459694,19477730,+,18037
ALDH3A2,17,19492041,19521503,+,29463
CTD-2104P17.2,17,19493278,19493840,-,563
Y_RNA,17,19493399,19493492,-,94
SNORA31,17,19505905,19505995,+,91
SLC47A2,17,19522193,19562884,-,40692
RP11-311F12.1,17,19562964,19566333,+,3370
RP11-311F12.2,17,19581587,19582447,+,861
ALDH3A1,17,19581889,19592848,-,10960
AC005722.4,17,19599149,19600112,+,964
ULK2,17,19614734,19711841,-,97108
AC015726.1,17,19684031,19684420,+,390
RP11-78O7.2,17,19740495,19741192,-,698
AKAP10,17,19748207,19822248,-,74042
RP11-209D14.4,17,19773277,19773642,-,366
RP11-209D14.2,17,19851956,19853139,-,1184
SPECC1,17,19853249,20162931,+,309683
AC005730.2,17,19900192,19900535,+,344
KCTD9P1,17,19955729,19956895,+,1167
U6,17,19970293,19970393,-,101
AC004702.2,17,20028987,20166878,+,137892
U6,17,20134162,20134263,+,102
CCDC144C,17,20165069,20247462,+,82394
U6,17,20166906,20167015,+,110
RP11-121A13.3,17,20166963,20167242,+,280
Metazoa_SRP,17,20184648,20184948,+,301
UPF3AP2,17,20219274,20220745,-,1472
USP32P3,17,20259452,20274913,+,15462
SRP68P3,17,20259697,20260602,-,906
FAM106B,17,20261333,20262955,+,1623
RP11-434D2.2,17,20277111,20278190,+,1080
NOS2P3,17,20280242,20291149,+,10908
LGALS9B,17,20293300,20311444,-,18145
RP11-434D2.6,17,20325235,20327896,-,2662
AC015818.5,17,20335228,20335348,-,121
KRT16P5,17,20337539,20338060,-,522
KRT16P3,17,20345418,20356262,-,10845
RP11-434D2.7,17,20351318,20352836,-,1519
AC025627.9,17,20356465,20361384,-,4920
AC015818.3,17,20363217,20372592,-,9376
AC015818.6,17,20370007,20370115,+,109
AC008088.4,17,20373947,20374786,-,840
RP11-434D2.9,17,20376153,20376786,-,634
RP11-434D2.10,17,20386879,20388028,-,1150
TBC1D3P3,17,20387386,20394868,-,7483
RP11-434D2.3,17,20389276,20393857,+,4582
RP11-434D2.8,17,20398042,20398285,+,244
RP11-434D2.11,17,20398876,20403315,-,4440
COTL1P2,17,20408443,20408794,+,352
RP11-434D2.12,17,20420572,20422653,-,2082
CDRT15L2,17,20423629,20424816,+,1188
ZSWIM5P2,17,20427663,20435085,-,7423
